benchmark,file,result,numberOfVariables,reps,numberOfClauses,height,ucNumberOfVariables,ucReps,ucNumberOfClauses,ucHeight
SPOON-151_1,smt-587,UNSAT,306,739,872,20,4,2,5,5
SPOON-151_1,smt-62,UNSAT,134,302,386,20,3,2,4,4
SPOON-151_1,smt-63,UNSAT,105,263,313,20,13,5,12,8
SPOON-151_1,smt-594,SAT,106,280,330,20,0,0,0,0
SPOON-151_1,smt-637,UNSAT,129,253,360,20,20,5,21,8
SPOON-151_1,smt-639,UNSAT,212,589,626,20,4,2,5,5
SPOON-151_1,smt-660,UNSAT,101,253,307,20,2,2,3,4
SPOON-151_1,smt-676,UNSAT,106,263,315,20,9,4,8,8
SPOON-151_1,smt-627,UNSAT,337,1001,1028,20,3,2,4,4
SPOON-151_1,smt-672,UNSAT,206,609,625,20,3,2,4,4
SPOON-151_1,smt-709,UNSAT,154,329,434,20,3,2,4,4
SPOON-151_1,smt-629,UNSAT,430,1411,1364,20,4,2,5,5
SPOON-151_1,smt-49,SAT,89,253,286,20,0,0,0,0
SPOON-151_1,smt-686,UNSAT,219,420,590,20,3,2,4,3
SPOON-151_1,smt-749,UNSAT,136,253,369,20,4,2,5,3
SPOON-151_1,smt-733,UNSAT,292,793,866,20,4,2,5,5
SPOON-151_1,smt-78,UNSAT,156,430,470,20,4,2,5,5
SPOON-151_1,smt-748,UNSAT,378,972,1089,20,3,2,4,4
SPOON-151_1,smt-788,UNSAT,384,999,1111,20,4,2,5,5
SPOON-151_1,smt-82,UNSAT,154,403,456,20,4,2,5,5
SPOON-151_1,smt-866,UNSAT,192,428,536,20,3,2,4,3
SPOON-151_1,smt-843,UNSAT,408,1129,1214,20,4,2,5,5
SPOON-151_1,smt-92,UNSAT,234,739,736,20,4,2,5,5
SPOON-151_1,smt-918,UNSAT,397,1102,1183,20,4,2,5,5
SPOON-151_1,smt-993,UNSAT,139,290,390,20,13,5,11,8
SPOON-151_1,smt-968,UNSAT,408,1127,1212,20,3,2,4,3
SPOON-151_1,smt-1070,SAT,136,258,372,20,0,0,0,0
SPOON-151_1,smt-1057,UNSAT,453,1281,1351,20,4,2,5,5
SPOON-151_1,smt-1063,UNSAT,501,1563,1545,20,4,2,5,5
SPOON-151_1,smt-1107,UNSAT,118,253,335,20,4,2,5,3
SPOON-151_1,smt-111,UNSAT,83,226,262,20,4,2,5,5
SPOON-151_1,smt-1066,UNSAT,360,972,1055,20,4,2,5,5
SPOON-151_1,smt-1094,UNSAT,212,457,586,20,4,2,5,5
SPOON-151_1,smt-1103,SAT,145,260,391,20,0,0,0,0
SPOON-151_1,smt-1120,UNSAT,495,1254,1415,20,4,2,5,5
SPOON-151_1,smt-533,UNSAT,254,766,784,20,4,2,5,5
SPOON-151_1,smt-563,UNSAT,301,793,883,20,4,2,5,5
SPOON-151_1,smt-844,UNSAT,134,317,394,20,16,3,16,5
SPOON-151_1,smt-60,UNSAT,189,555,569,20,4,2,5,5
SPOON-151_1,smt-590,UNSAT,345,945,1013,20,4,2,5,5
SPOON-151_1,smt-603,UNSAT,89,226,270,20,4,2,5,3
SPOON-151_1,smt-606,UNSAT,118,263,340,20,4,2,5,4
SPOON-151_1,smt-6,UNSAT,37,183,138,14,8,4,8,7
SPOON-151_1,smt-596,UNSAT,516,1563,1575,20,4,2,5,5
SPOON-151_1,smt-598,UNSAT,448,1281,1340,20,4,2,5,5
SPOON-151_1,smt-578,UNSAT,252,739,770,20,4,2,5,5
SPOON-151_1,smt-604,UNSAT,184,322,484,20,10,3,10,5
SPOON-151_1,smt-595,UNSAT,87,226,268,20,11,4,10,8
SPOON-151_1,smt-583,UNSAT,101,263,312,20,6,2,6,3
SPOON-151_1,smt-593,UNSAT,292,923,904,20,4,2,5,5
SPOON-151_1,smt-601,SAT,126,307,378,20,0,0,0,0
SPOON-151_1,smt-570,UNSAT,109,253,318,20,4,2,5,3
SPOON-151_1,smt-605,UNSAT,254,766,784,20,4,2,5,5
SPOON-151_1,smt-602,SAT,120,287,354,20,0,0,0,0
SPOON-151_1,smt-608,UNSAT,274,793,832,20,4,2,5,5
SPOON-151_1,smt-61,UNSAT,269,891,849,20,4,2,5,5
SPOON-151_1,smt-613,UNSAT,326,972,990,20,4,2,5,5
SPOON-151_1,smt-1121,UNKNOWN,226,344,578,20,0,0,0,0
SPOON-151_1,smt-616,UNSAT,146,317,411,20,9,4,8,8
SPOON-151_1,smt-609,UNSAT,396,1281,1245,20,4,2,5,5
SPOON-151_1,smt-620,UNSAT,388,1254,1213,20,4,2,5,5
SPOON-151_1,smt-614,UNSAT,196,484,566,20,4,2,5,5
SPOON-151_1,smt-626,UNSAT,183,420,522,20,3,2,4,3
SPOON-151_1,smt-623,SAT,137,307,393,20,0,0,0,0
SPOON-151_1,smt-621,UNSAT,421,1347,1320,20,3,2,4,3
SPOON-151_1,smt-644,UNSAT,206,582,613,20,4,2,5,5
SPOON-151_1,smt-591,UNSAT,298,945,931,20,4,2,5,5
SPOON-151_1,smt-610,UNSAT,430,1411,1364,20,4,2,5,5
SPOON-151_1,smt-634,UNSAT,308,891,921,20,4,2,5,5
SPOON-151_1,smt-635,UNSAT,317,974,980,20,3,2,4,4
SPOON-151_1,smt-646,UNSAT,117,268,337,20,10,3,10,5
SPOON-151_1,smt-643,UNSAT,210,582,619,20,4,2,5,5
SPOON-151_1,smt-645,SAT,140,290,391,20,0,0,0,0
SPOON-151_1,smt-658,UNSAT,264,663,755,20,3,2,4,4
SPOON-151_1,smt-655,UNSAT,138,290,388,20,4,2,5,4
SPOON-151_1,smt-607,UNSAT,144,268,388,20,10,3,10,5
SPOON-151_1,smt-650,UNSAT,243,609,695,20,4,2,5,5
SPOON-151_1,smt-657,UNSAT,270,737,802,20,3,2,4,3
SPOON-151_1,smt-648,UNSAT,133,290,379,20,22,12,26,8
SPOON-151_1,smt-628,UNSAT,390,1259,1218,20,4,2,5,5
SPOON-151_1,smt-66,UNSAT,94,236,282,20,13,5,12,8
SPOON-151_1,smt-647,UNSAT,252,739,770,20,4,2,5,5
SPOON-151_1,smt-670,UNSAT,110,263,325,20,13,5,11,8
SPOON-151_1,smt-668,UNSAT,82,236,261,20,6,2,6,3
SPOON-151_1,smt-667,SAT,115,253,331,20,0,0,0,0
SPOON-151_1,smt-651,UNSAT,234,609,682,20,6,2,6,3
SPOON-151_1,smt-666,UNSAT,134,290,378,20,13,5,12,8
SPOON-151_1,smt-662,UNSAT,317,945,964,20,4,2,5,5
SPOON-151_1,smt-633,UNSAT,301,923,921,20,4,2,5,5
SPOON-151_1,smt-654,UNSAT,346,945,1015,20,4,2,5,5
SPOON-151_1,smt-659,UNSAT,160,344,450,20,4,2,5,4
SPOON-151_1,smt-665,UNSAT,277,663,780,20,4,2,5,5
SPOON-151_1,smt-663,UNSAT,174,430,504,20,4,2,5,5
SPOON-151_1,smt-674,UNSAT,116,253,333,20,14,5,14,8
SPOON-151_1,smt-664,UNSAT,174,428,502,20,3,2,4,3
SPOON-151_1,smt-681,UNSAT,174,430,504,20,4,2,5,5
SPOON-151_1,smt-680,UNSAT,176,455,516,20,3,2,4,3
SPOON-151_1,smt-661,UNSAT,183,430,521,20,4,2,5,5
SPOON-151_1,smt-69,UNSAT,136,403,422,20,4,2,5,5
SPOON-151_1,smt-675,UNSAT,203,609,621,20,4,2,5,5
SPOON-151_1,smt-669,UNSAT,426,1261,1288,20,4,2,5,5
SPOON-151_1,smt-678,SAT,122,290,357,20,0,0,0,0
SPOON-151_1,smt-677,UNSAT,277,692,796,20,3,2,4,4
SPOON-151_1,smt-679,UNSAT,237,638,700,20,3,2,4,4
SPOON-151_1,smt-68,UNSAT,272,891,853,20,4,2,5,5
SPOON-151_1,smt-70,UNSAT,234,739,736,20,4,2,5,5
SPOON-151_1,smt-690,UNSAT,429,1281,1304,20,4,2,5,5
SPOON-151_1,smt-684,UNSAT,223,614,655,20,4,2,5,5
SPOON-151_1,smt-682,UNSAT,451,1281,1346,20,4,2,5,5
SPOON-151_1,smt-715,UNSAT,144,334,423,20,6,2,6,3
SPOON-151_1,smt-688,UNSAT,319,793,917,20,4,2,5,5
SPOON-151_1,smt-695,SAT,198,344,521,20,0,0,0,0
SPOON-151_1,smt-717,UNSAT,270,609,746,20,4,2,5,5
SPOON-151_1,smt-702,UNSAT,301,945,935,20,4,2,5,5
SPOON-151_1,smt-756,UNSAT,220,636,665,20,4,2,5,5
SPOON-151_1,smt-649,UNSAT,109,253,318,20,4,2,5,3
SPOON-151_1,smt-779,UNSAT,170,334,468,20,17,6,17,8
SPOON-151_1,smt-728,UNSAT,357,952,1039,20,4,2,5,5
SPOON-151_1,smt-767,UNSAT,402,1028,1161,20,3,2,4,4
SPOON-151_1,smt-84,UNSAT,154,403,456,20,4,2,5,5
SPOON-151_1,smt-859,UNSAT,267,636,747,20,4,2,5,5
SPOON-151_1,smt-777,UNSAT,527,1590,1606,20,4,2,5,5
SPOON-151_1,smt-792,UNSAT,486,1438,1480,20,4,2,5,5
SPOON-151_1,smt-810,UNSAT,458,1308,1369,20,3,2,4,4
SPOON-151_1,smt-871,UNSAT,239,609,689,20,4,2,5,5
SPOON-151_1,smt-90,UNSAT,109,263,323,20,17,6,17,8
SPOON-151_1,smt-914,UNSAT,302,891,913,20,4,2,5,5
SPOON-151_1,smt-933,UNSAT,301,793,883,20,4,2,5,5
SPOON-151_1,smt-959,UNSAT,310,791,898,20,3,2,4,3
SPOON-151_1,smt-1083,UNSAT,164,295,436,20,10,3,10,5
SPOON-151_1,smt-1069,UNSAT,140,280,395,20,6,2,6,3
SPOON-151_1,smt-1104,UNSAT,298,636,809,20,3,2,4,4
SPOON-151_1,smt-67,UNKNOWN,97,253,297,20,0,0,0,0
SPOON-151_1,smt-1065,UNSAT,172,329,468,20,3,2,4,4
SPOON-151_1,smt-1048,SAT,185,312,485,20,0,0,0,0
SPOON-151_1,smt-1129,UNSAT,460,1102,1302,20,4,2,5,5
SPOON-151_1,smt-1125,UNSAT,519,1281,1474,20,4,2,5,5
SPOON-151_1,smt-1118,UNSAT,388,1102,1166,20,4,2,5,5
SPOON-151_1,smt-1128,UNSAT,460,1102,1302,20,4,2,5,5
SPOON-151_1,smt-624,UNSAT,196,484,566,20,4,2,5,5
SPOON-151_1,smt-615,SAT,126,307,378,20,0,0,0,0
SPOON-151_1,smt-656,UNSAT,121,290,360,20,6,2,6,3
SPOON-151_1,smt-653,UNSAT,210,420,573,20,3,2,4,3
SPOON-151_1,smt-673,UNSAT,221,589,643,20,4,2,5,5
SPOON-151_1,smt-699,UNSAT,160,317,439,20,6,2,6,3
SPOON-151_1,smt-694,UNSAT,388,1100,1164,20,3,2,4,3
SPOON-151_1,smt-701,UNSAT,301,793,883,20,4,2,5,5
SPOON-151_1,smt-689,UNSAT,466,1411,1432,20,4,2,5,5
SPOON-151_1,smt-1109,UNKNOWN,132,290,380,20,0,0,0,0
SPOON-151_1,smt-693,SAT,166,324,452,20,0,0,0,0
SPOON-151_1,smt-706,UNSAT,174,430,504,20,4,2,5,5
SPOON-151_1,smt-696,UNSAT,130,290,373,20,13,5,11,8
SPOON-151_1,smt-691,UNSAT,453,1281,1351,20,4,2,5,5
SPOON-151_1,smt-707,UNSAT,223,484,617,20,4,2,5,5
SPOON-151_1,smt-697,UNSAT,254,702,757,20,3,2,4,3
SPOON-151_1,smt-719,UNSAT,127,280,364,20,15,4,14,8
SPOON-151_1,smt-710,UNSAT,228,636,676,20,4,2,5,5
SPOON-151_1,smt-713,UNSAT,406,1102,1200,20,4,2,5,5
SPOON-151_1,smt-7,SAT,36,183,136,14,0,0,0,0
SPOON-151_1,smt-641,UNKNOWN,135,290,384,20,0,0,0,0
SPOON-151_1,smt-711,UNSAT,122,280,357,20,17,6,17,8
SPOON-151_1,smt-712,UNSAT,234,609,682,20,6,2,6,3
SPOON-151_1,smt-692,UNSAT,387,1254,1211,20,4,2,5,5
SPOON-151_1,smt-705,UNSAT,469,1310,1396,20,3,2,4,4
SPOON-151_1,smt-703,UNSAT,388,1102,1166,20,4,2,5,5
SPOON-151_1,smt-725,UNSAT,432,1281,1313,20,4,2,5,5
SPOON-151_1,smt-72,UNSAT,80,226,253,20,4,2,5,3
SPOON-151_1,smt-73,UNSAT,136,403,422,20,4,2,5,5
SPOON-151_1,smt-714,UNSAT,111,263,326,20,6,2,6,3
SPOON-151_1,smt-720,UNSAT,406,1102,1200,20,4,2,5,5
SPOON-151_1,smt-726,UNSAT,240,663,713,20,4,2,5,5
SPOON-151_1,smt-723,UNSAT,310,793,900,20,4,2,5,5
SPOON-151_1,smt-724,UNSAT,192,430,538,20,4,2,5,5
SPOON-151_1,smt-736,UNSAT,161,366,460,20,3,2,4,3
SPOON-151_1,smt-685,UNKNOWN,95,226,283,20,0,0,0,0
SPOON-151_1,smt-727,UNSAT,417,1261,1271,20,4,2,5,5
SPOON-151_1,smt-716,SAT,140,314,402,20,0,0,0,0
SPOON-151_1,smt-744,UNSAT,279,663,785,20,4,2,5,5
SPOON-151_1,smt-746,UNSAT,263,766,801,20,4,2,5,5
SPOON-151_1,smt-708,SAT,140,312,400,20,0,0,0,0
SPOON-151_1,smt-747,UNSAT,367,1227,1163,20,4,2,5,5
SPOON-151_1,smt-737,UNSAT,424,1254,1281,20,4,2,5,5
SPOON-151_1,smt-755,UNSAT,319,793,917,20,4,2,5,5
SPOON-151_1,smt-789,UNSAT,362,972,1057,20,4,2,5,5
SPOON-151_1,smt-805,UNSAT,380,999,1103,20,3,2,4,4
SPOON-151_1,smt-803,UNSAT,359,977,1051,20,4,2,5,5
SPOON-151_1,smt-780,UNSAT,567,1646,1710,20,3,2,4,4
SPOON-151_1,smt-852,UNSAT,270,739,804,20,4,2,5,5
SPOON-151_1,smt-939,UNSAT,223,484,617,20,4,2,5,5
SPOON-151_1,smt-632,UNKNOWN,95,253,299,20,0,0,0,0
SPOON-151_1,smt-948,UNSAT,261,643,739,20,4,2,5,5
SPOON-151_1,smt-901,UNSAT,495,1438,1497,20,4,2,5,5
SPOON-151_1,smt-987,UNSAT,183,430,521,20,4,2,5,5
SPOON-151_1,smt-1072,UNSAT,156,430,470,20,4,2,5,5
SPOON-151_1,smt-1071,UNSAT,190,403,524,20,4,2,5,5
SPOON-151_1,smt-74,UNSAT,80,226,253,20,4,2,5,3
SPOON-151_1,smt-1097,UNSAT,256,636,733,20,4,2,5,5
SPOON-151_1,smt-729,UNSAT,122,280,357,20,13,5,11,8
SPOON-151_1,smt-1078,UNSAT,404,1075,1186,20,4,2,5,5
SPOON-151_1,smt-740,UNSAT,243,609,695,20,4,2,5,5
SPOON-151_1,smt-731,UNSAT,206,582,613,20,4,2,5,5
SPOON-151_1,smt-75,UNSAT,194,589,592,20,4,2,5,5
SPOON-151_1,smt-718,UNSAT,411,1254,1258,20,4,2,5,5
SPOON-151_1,smt-730,UNSAT,330,950,986,20,4,2,5,5
SPOON-151_1,smt-743,UNSAT,345,972,1030,20,4,2,5,5
SPOON-151_1,smt-761,UNSAT,192,428,536,20,3,2,4,3
SPOON-151_1,smt-742,UNSAT,264,663,755,20,4,2,5,5
SPOON-151_1,smt-750,UNSAT,161,366,460,20,3,2,4,3
SPOON-151_1,smt-751,UNSAT,224,609,659,20,3,2,4,4
SPOON-151_1,smt-753,UNSAT,363,972,1064,20,4,2,5,5
SPOON-151_1,smt-760,UNSAT,226,636,673,20,3,2,4,4
SPOON-151_1,smt-762,UNSAT,319,793,917,20,4,2,5,5
SPOON-151_1,smt-77,SAT,88,243,274,20,0,0,0,0
SPOON-151_1,smt-752,UNSAT,179,366,494,20,3,2,4,3
SPOON-151_1,smt-754,UNSAT,260,609,727,20,4,2,5,5
SPOON-151_1,smt-732,UNSAT,172,344,476,20,16,3,16,5
SPOON-151_1,smt-769,UNSAT,386,999,1116,20,4,2,5,5
SPOON-151_1,smt-776,UNSAT,480,1337,1427,20,3,2,4,4
SPOON-151_1,smt-772,UNSAT,459,1308,1375,20,6,2,6,3
SPOON-151_1,smt-765,UNSAT,230,609,672,20,4,2,5,5
SPOON-151_1,smt-778,UNSAT,537,1617,1641,20,6,2,6,3
SPOON-151_1,smt-79,UNSAT,154,403,456,20,4,2,5,5
SPOON-151_1,smt-757,UNKNOWN,184,344,497,20,0,0,0,0
SPOON-151_1,smt-770,UNSAT,551,1617,1665,20,4,2,5,5
SPOON-151_1,smt-801,UNSAT,321,818,929,20,3,2,4,3
SPOON-151_1,smt-775,UNSAT,389,999,1120,20,3,2,4,4
SPOON-151_1,smt-80,UNSAT,136,403,422,20,4,2,5,5
SPOON-151_1,smt-806,UNSAT,183,344,491,20,13,5,12,8
SPOON-151_1,smt-785,UNSAT,281,670,787,20,4,2,5,5
SPOON-151_1,smt-800,SAT,186,351,500,20,0,0,0,0
SPOON-151_1,smt-799,UNSAT,460,1308,1372,20,4,2,5,5
SPOON-151_1,smt-787,UNSAT,554,1617,1669,20,3,2,4,4
SPOON-151_1,smt-8,UNSAT,64,226,231,20,5,2,5,3
SPOON-151_1,smt-804,UNSAT,293,690,820,20,3,2,4,4
SPOON-151_1,smt-796,UNSAT,372,999,1088,20,4,2,5,5
SPOON-151_1,smt-794,UNSAT,371,999,1086,20,4,2,5,5
SPOON-151_1,smt-768,UNSAT,495,1438,1497,20,4,2,5,5
SPOON-151_1,smt-912,UNKNOWN,147,307,416,20,0,0,0,0
SPOON-151_1,smt-798,UNSAT,290,690,816,20,4,2,5,5
SPOON-151_1,smt-795,UNSAT,521,1590,1593,20,4,2,5,5
SPOON-151_1,smt-81,UNSAT,136,403,422,20,4,2,5,5
SPOON-151_1,smt-791,UNSAT,464,1308,1382,20,4,2,5,5
SPOON-151_1,smt-802,UNSAT,524,1597,1602,20,4,2,5,5
SPOON-151_1,smt-812,UNSAT,312,756,887,20,3,2,4,3
SPOON-151_1,smt-823,UNSAT,243,511,665,20,4,2,5,5
SPOON-151_1,smt-784,SAT,167,334,464,20,0,0,0,0
SPOON-151_1,smt-807,SAT,175,334,475,20,0,0,0,0
SPOON-151_1,smt-820,UNSAT,171,334,470,20,19,8,21,8
SPOON-151_1,smt-818,UNSAT,281,668,785,20,4,2,5,5
SPOON-151_1,smt-808,UNSAT,377,999,1099,20,4,2,5,5
SPOON-151_1,smt-815,UNSAT,564,1747,1746,20,4,2,5,5
SPOON-151_1,smt-833,UNSAT,288,690,811,20,4,2,5,5
SPOON-151_1,smt-83,UNSAT,234,739,736,20,4,2,5,5
SPOON-151_1,smt-824,UNSAT,230,447,621,20,3,2,4,3
SPOON-151_1,smt-814,UNSAT,549,1646,1676,20,3,2,4,4
SPOON-151_1,smt-828,UNSAT,279,663,780,20,4,2,5,5
SPOON-151_1,smt-821,UNSAT,546,1617,1654,20,4,2,5,5
SPOON-151_1,smt-811,UNSAT,564,1745,1744,20,3,2,4,3
SPOON-151_1,smt-827,UNSAT,596,1899,1855,20,4,2,5,5
SPOON-151_1,smt-809,UNSAT,269,663,761,20,4,2,5,5
SPOON-151_1,smt-817,UNSAT,486,1438,1480,20,4,2,5,5
SPOON-151_1,smt-848,UNSAT,208,609,627,20,4,2,5,5
SPOON-151_1,smt-845,UNSAT,127,280,364,20,15,4,14,8
SPOON-151_1,smt-842,UNSAT,113,280,344,20,6,2,6,3
SPOON-151_1,smt-832,UNSAT,408,1129,1214,20,4,2,5,5
SPOON-151_1,smt-840,UNSAT,248,609,706,20,4,2,5,5
SPOON-151_1,smt-834,UNSAT,440,1281,1323,20,4,2,5,5
SPOON-151_1,smt-837,UNSAT,270,663,763,20,4,2,5,5
SPOON-151_1,smt-813,UNSAT,368,999,1082,20,4,2,5,5
SPOON-151_1,smt-851,UNSAT,216,609,648,20,6,2,6,3
SPOON-151_1,smt-819,UNSAT,530,1590,1610,20,4,2,5,5
SPOON-151_1,smt-867,UNSAT,148,290,407,20,25,9,29,8
SPOON-151_1,smt-855,UNSAT,275,663,774,20,4,2,5,5
SPOON-151_1,smt-836,UNSAT,564,1747,1746,20,4,2,5,5
SPOON-151_1,smt-850,UNSAT,223,636,669,20,4,2,5,5
SPOON-151_1,smt-86,UNSAT,234,739,736,20,4,2,5,5
SPOON-151_1,smt-847,UNSAT,330,818,946,20,3,2,4,3
SPOON-151_1,smt-873,UNSAT,112,253,327,20,4,2,5,5
SPOON-151_1,smt-830,UNSAT,538,1617,1638,20,4,2,5,5
SPOON-151_1,smt-863,UNSAT,242,609,693,20,3,2,4,4
SPOON-151_1,smt-860,UNSAT,330,952,988,20,4,2,5,5
SPOON-151_1,smt-838,UNSAT,455,1308,1365,20,4,2,5,5
SPOON-151_1,smt-865,UNSAT,192,430,538,20,4,2,5,5
SPOON-151_1,smt-864,UNSAT,228,582,653,20,4,2,5,5
SPOON-151_1,smt-839,UNSAT,582,1747,1780,20,4,2,5,5
SPOON-151_1,smt-849,UNSAT,617,1899,1893,20,4,2,5,5
SPOON-151_1,smt-841,UNSAT,245,702,740,20,3,2,4,3
SPOON-151_1,smt-88,UNSAT,136,403,422,20,4,2,5,5
SPOON-151_1,smt-857,UNSAT,287,891,883,20,4,2,5,5
SPOON-151_1,smt-870,UNSAT,230,589,660,20,4,2,5,5
SPOON-151_1,smt-858,UNSAT,582,1747,1780,20,4,2,5,5
SPOON-151_1,smt-875,UNSAT,120,263,343,20,6,2,6,3
SPOON-151_1,smt-869,UNSAT,172,329,468,20,3,2,4,4
SPOON-151_1,smt-879,UNSAT,122,280,361,20,6,2,6,3
SPOON-151_1,smt-835,UNKNOWN,195,371,528,20,0,0,0,0
SPOON-151_1,smt-880,SAT,118,258,338,20,0,0,0,0
SPOON-151_1,smt-856,UNSAT,614,1899,1889,20,4,2,5,5
SPOON-151_1,smt-887,UNSAT,149,317,419,20,4,2,5,4
SPOON-151_1,smt-87,UNSAT,156,430,470,20,4,2,5,5
SPOON-151_1,smt-853,UNSAT,282,663,789,20,3,2,4,4
SPOON-151_1,smt-885,UNSAT,163,393,474,20,3,2,4,3
SPOON-151_1,smt-89,UNSAT,100,253,301,20,4,2,5,3
SPOON-151_1,smt-876,UNSAT,139,290,390,20,13,5,11,8
SPOON-151_1,smt-874,UNSAT,308,891,921,20,4,2,5,5
SPOON-151_1,smt-877,UNSAT,299,690,833,20,4,2,5,5
SPOON-151_1,smt-9,SAT,33,183,132,14,0,0,0,0
SPOON-151_1,smt-886,UNSAT,296,945,928,20,6,2,6,3
SPOON-151_1,smt-878,UNSAT,301,791,881,20,3,2,4,3
SPOON-151_1,smt-890,UNSAT,246,609,701,20,4,2,5,5
SPOON-151_1,smt-891,UNSAT,327,945,979,20,4,2,5,5
SPOON-151_1,smt-889,UNSAT,158,307,431,20,4,2,5,3
SPOON-151_1,smt-862,UNSAT,192,430,538,20,4,2,5,5
SPOON-151_1,smt-888,UNSAT,377,999,1099,20,4,2,5,5
SPOON-151_1,smt-854,UNKNOWN,104,253,316,20,0,0,0,0
SPOON-151_1,smt-882,UNSAT,370,972,1074,20,4,2,5,5
SPOON-151_1,smt-894,UNSAT,266,609,740,20,4,2,5,5
SPOON-151_1,smt-893,UNSAT,357,972,1046,20,4,2,5,5
SPOON-151_1,smt-892,UNSAT,252,739,770,20,4,2,5,5
SPOON-151_1,smt-895,UNSAT,354,945,1030,20,4,2,5,5
SPOON-151_1,smt-909,UNSAT,150,307,420,20,2,2,3,4
SPOON-151_1,smt-872,SAT,115,253,331,20,0,0,0,0
SPOON-151_1,smt-883,UNSAT,365,999,1078,20,4,2,5,5
SPOON-151_1,smt-906,UNSAT,209,582,617,20,4,2,5,5
SPOON-151_1,smt-902,UNSAT,291,638,802,20,3,2,4,4
SPOON-151_1,smt-911,UNSAT,317,974,980,20,3,2,4,4
SPOON-151_1,smt-904,SAT,124,253,348,20,0,0,0,0
SPOON-151_1,smt-899,UNSAT,539,1617,1644,20,4,2,5,5
SPOON-151_1,smt-900,UNSAT,455,1288,1353,20,4,2,5,5
SPOON-151_1,smt-908,UNSAT,165,430,487,20,4,2,5,5
SPOON-151_1,smt-927,UNSAT,150,307,420,20,19,4,20,6
SPOON-151_1,smt-944,UNSAT,161,307,440,20,4,2,5,5
SPOON-151_1,smt-931,UNSAT,223,484,617,20,4,2,5,5
SPOON-151_1,smt-935,UNSAT,154,307,428,20,33,16,42,8
SPOON-151_1,smt-985,UNSAT,130,290,377,20,6,2,6,3
SPOON-151_1,smt-928,UNSAT,343,972,1027,20,6,2,6,3
SPOON-151_1,smt-971,UNSAT,270,739,804,20,4,2,5,5
SPOON-151_1,smt-896,UNSAT,501,1563,1545,20,4,2,5,5
SPOON-151_1,smt-1086,UNSAT,143,253,384,20,14,5,14,8
SPOON-151_1,smt-1087,UNSAT,259,636,737,20,4,2,5,5
SPOON-151_1,smt-868,UNSAT,142,290,396,20,22,12,26,8
SPOON-151_1,smt-1101,UNSAT,247,609,699,20,4,2,5,5
SPOON-151_1,smt-905,UNSAT,120,253,343,20,21,6,21,8
SPOON-151_1,smt-1092,SAT,145,260,391,20,0,0,0,0
SPOON-151_1,smt-920,UNSAT,151,307,422,20,17,6,17,8
SPOON-151_1,smt-861,UNSAT,270,739,804,20,4,2,5,5
SPOON-151_1,smt-897,SAT,144,307,412,20,0,0,0,0
SPOON-151_1,smt-93,UNSAT,156,430,470,20,4,2,5,5
SPOON-151_1,smt-917,UNSAT,455,1286,1351,20,4,2,5,5
SPOON-151_1,smt-925,UNSAT,423,1254,1279,20,4,2,5,5
SPOON-151_1,smt-910,UNSAT,92,226,279,20,4,2,5,5
SPOON-151_1,smt-907,UNSAT,270,739,804,20,4,2,5,5
SPOON-151_1,smt-929,UNSAT,475,1347,1422,20,3,2,4,3
SPOON-151_1,smt-919,UNSAT,365,972,1061,20,4,2,5,5
SPOON-151_1,smt-921,UNSAT,275,663,775,20,4,2,5,5
SPOON-151_1,smt-916,UNSAT,174,428,502,20,3,2,4,3
SPOON-151_1,smt-924,UNSAT,223,484,617,20,4,2,5,5
SPOON-151_1,smt-94,UNSAT,234,739,736,20,4,2,5,5
SPOON-151_1,smt-96,UNSAT,136,403,422,20,4,2,5,5
SPOON-151_1,smt-884,UNSAT,172,344,476,20,16,3,16,5
SPOON-151_1,smt-934,UNSAT,301,793,883,20,4,2,5,5
SPOON-151_1,smt-947,UNSAT,159,307,437,20,2,2,3,4
SPOON-151_1,smt-95,UNSAT,154,403,456,20,4,2,5,5
SPOON-151_1,smt-941,UNSAT,172,317,460,20,13,5,12,8
SPOON-151_1,smt-926,UNSAT,469,1310,1396,20,3,2,4,4
SPOON-151_1,smt-950,UNSAT,173,317,462,20,9,4,8,8
SPOON-151_1,smt-938,UNSAT,426,1259,1286,20,4,2,5,5
SPOON-151_1,smt-963,UNSAT,214,482,598,20,3,2,4,3
SPOON-151_1,smt-955,UNSAT,234,643,688,20,4,2,5,5
SPOON-151_1,smt-958,UNSAT,196,484,566,20,4,2,5,5
SPOON-151_1,smt-937,UNSAT,339,950,1003,20,4,2,5,5
SPOON-151_1,smt-946,UNSAT,484,1411,1466,20,4,2,5,5
SPOON-151_1,smt-97,SAT,108,270,322,20,0,0,0,0
SPOON-151_1,smt-954,UNSAT,255,636,726,20,4,2,5,5
SPOON-151_1,smt-960,UNSAT,254,766,784,20,4,2,5,5
SPOON-151_1,smt-972,UNSAT,270,739,804,20,4,2,5,5
SPOON-151_1,smt-940,UNSAT,519,1563,1579,20,4,2,5,5
SPOON-151_1,smt-967,UNSAT,196,482,564,20,3,2,4,3
SPOON-151_1,smt-966,UNSAT,174,430,504,20,4,2,5,5
SPOON-151_1,smt-956,UNSAT,502,1409,1498,20,3,2,4,3
SPOON-151_1,smt-982,UNSAT,123,263,347,20,13,5,12,8
SPOON-151_1,smt-965,SAT,195,351,517,20,0,0,0,0
SPOON-151_1,smt-981,UNSAT,124,263,349,20,9,4,8,8
